time (UTC),feature_type_instance,latitude (degrees_north),longitude (degrees_east),crs,platform,depth (m),acceleration_x,acceleration_y,acceleration_z,avg_wind_u,avg_wind_v,avg_wind_w,buoyancy_flux,dcl_date_time_string (1),heading,max_acc_x,max_acc_y,max_acc_z,max_heading,max_pitch,max_rate_x,max_rate_y,max_rate_z,max_roll,max_speed_of_sound,max_wind_u,max_wind_v,max_wind_w,min_acc_x,min_acc_y,min_acc_z,min_heading,min_pitch,min_rate_x,min_rate_y,min_rate_z,min_roll,min_speed_of_sound,min_wind_u,min_wind_v,min_wind_w,momentum_flux_uw,momentum_flux_vw,pitch,processing_version,rate_x,rate_y,rate_z,roll,speed_of_sound,start_time,status,std_acc_x,std_acc_y,std_acc_z,std_heading,std_pitch,std_rate_x,std_rate_y,std_rate_z,std_roll,std_speed_of_sound,std_u_corrected,std_v_corrected,std_w_corrected,std_wind_u,std_wind_v,std_wind_w,u_corrected,v_corrected,w_corrected,wave_motion,wind_speed,deploy_id (1)
2024-06-05 04:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.77,-0.04,1.36,0.01,2024/06/05 04:21:58.077,6.2,0.63,-0.59,0.57,-0.03,-0.43,0.04,0.04,0.04,-0.92,12.51,2.1,4.38,4.37,0.35,-0.82,0.42,-0.15,-0.5,-0.03,-0.03,-0.01,-1.0,0.35,-6.84,-4.33,-1.83,-0.28,0.08,-0.47,4.0,0.0,0.0,0.01,-0.96,7.13,157.174995,1,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,1.8,1.14,1.41,1.06,1.41,1.15,0.83,-1.83,1.25,-0.17,1.31,2.22,D0011
2024-06-05 05:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.85,-0.11,1.45,-0.03,2024/06/05 05:21:57.860,6.14,0.59,-0.61,0.56,-0.09,-0.43,0.04,0.04,0.04,-0.92,13.34,2.22,4.38,4.87,0.38,-0.85,0.43,-0.2,-0.49,-0.03,-0.03,-0.01,-1.01,0.22,-7.26,-4.45,-1.98,-0.34,0.07,-0.47,4.0,0.0,0.0,0.01,-0.96,7.45,157.216662,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,1.98,1.19,1.52,1.22,1.44,1.21,0.87,-1.86,1.41,-0.11,1.15,2.34,D0011
2024-06-05 06:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-2.86,-0.44,1.83,0.01,2024/06/05 06:21:58.325,6.17,0.61,-0.59,0.56,-0.03,-0.44,0.04,0.04,0.04,-0.92,13.28,2.03,4.1,4.95,0.37,-0.83,0.43,-0.17,-0.49,-0.04,-0.03,-0.01,-1.01,1.78,-6.96,-4.62,-1.51,-0.27,0.05,-0.47,4.0,0.0,0.0,0.01,-0.96,7.58,157.258329,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,1.47,1.32,1.51,1.15,1.55,1.22,0.84,-3.0,1.59,-0.18,1.21,3.4,D0011
2024-06-05 07:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-1.86,-0.05,1.53,0.08,2024/06/05 07:21:57.776,6.15,0.63,-0.6,0.57,-0.07,-0.42,0.04,0.04,0.04,-0.92,13.49,2.53,5.09,4.76,0.35,-0.84,0.42,-0.2,-0.5,-0.03,-0.03,-0.01,-1.0,-1.03,-7.47,-5.14,-2.15,-0.39,0.08,-0.47,4.0,0.0,0.0,0.01,-0.96,5.94,157.299995,1,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,2.59,1.25,1.87,1.38,1.55,1.32,0.92,-1.9,1.49,-0.12,1.28,2.42,D0011
2024-06-05 08:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-2.32,-0.28,1.4,-0.0,2024/06/05 08:21:58.202,6.16,0.59,-0.6,0.56,-0.06,-0.43,0.04,0.04,0.04,-0.93,9.55,1.08,3.49,4.02,0.35,-0.83,0.42,-0.19,-0.5,-0.03,-0.03,-0.01,-1.0,5.84,-6.29,-3.53,-1.29,-0.16,0.07,-0.46,4.0,0.0,0.0,0.01,-0.96,7.6,157.341662,1,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.66,1.06,0.9,0.81,1.25,0.98,0.68,-2.39,1.31,-0.24,1.25,2.73,D0011
2024-06-05 09:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-0.74,0.32,0.8,0.01,2024/06/05 09:21:57.793,6.18,0.64,-0.58,0.56,-0.04,-0.42,0.05,0.04,0.04,-0.92,8.73,2.6,3.44,2.66,0.33,-0.86,0.41,-0.2,-0.5,-0.03,-0.03,-0.01,-1.02,6.32,-3.85,-2.42,-1.19,-0.09,0.09,-0.46,4.0,0.0,0.0,0.01,-0.96,7.54,157.383329,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.31,0.71,0.65,0.42,0.85,0.8,0.56,-0.63,0.9,-0.19,1.39,1.12,D0011
2024-06-05 10:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,-0.72,0.42,0.88,0.02,2024/06/05 10:21:58.288,6.16,0.61,-0.59,0.56,-0.06,-0.43,0.04,0.04,0.04,-0.92,8.77,2.06,3.61,3.27,0.35,-0.84,0.42,-0.19,-0.5,-0.03,-0.03,-0.01,-1.0,5.51,-4.12,-2.7,-1.32,-0.12,0.07,-0.47,4.0,0.0,0.0,0.01,-0.96,7.02,157.424995,1,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.45,0.79,0.79,0.46,0.88,0.86,0.63,-0.58,1.03,-0.22,1.35,1.21,D0011
2024-06-05 11:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.14,0.41,0.45,0.01,2024/06/05 11:21:57.774,6.16,0.61,-0.59,0.58,-0.06,-0.42,0.04,0.04,0.04,-0.92,12.07,1.86,2.61,2.27,0.35,-0.83,0.42,-0.19,-0.5,-0.03,-0.03,-0.01,-1.01,-2.84,-2.08,-1.68,-1.29,-0.01,-0.02,-0.46,4.0,0.0,0.0,0.01,-0.96,4.73,157.466662,1,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,2.51,0.56,0.2,0.21,0.5,0.56,0.46,-0.0,0.61,-0.15,1.37,0.62,D0011
2024-06-05 12:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.38,2.23,2.54,0.07,2024/06/05 12:21:58.084,6.11,0.63,-0.58,0.58,-0.11,-0.42,0.05,0.04,0.04,-0.92,12.59,3.88,7.34,6.84,0.34,-0.87,0.41,-0.25,-0.5,-0.04,-0.04,-0.01,-1.02,-2.91,-3.21,-2.27,-1.94,-0.17,0.19,-0.46,4.0,0.0,0.0,0.02,-0.97,4.11,157.508329,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,3.5,1.32,0.88,1.36,0.9,1.3,1.29,1.1,3.2,-0.2,1.42,3.39,D0011
2024-06-05 13:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.19,2.55,2.46,-0.05,2024/06/05 13:21:58.400,6.05,0.62,-0.57,0.58,-0.17,-0.41,0.05,0.04,0.04,-0.92,15.66,6.91,9.11,7.44,0.34,-0.86,0.41,-0.29,-0.49,-0.04,-0.04,-0.02,-1.01,0.37,-3.53,-2.38,-1.8,-0.56,0.18,-0.45,4.0,0.0,0.0,0.01,-0.97,10.21,157.549995,1,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,3.1,1.53,2.57,1.87,1.54,1.73,1.31,2.14,3.04,-0.09,1.53,3.71,D0011
2024-06-05 14:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.5,2.87,2.48,0.02,2024/06/05 14:21:57.942,5.8,0.61,-0.56,0.57,-0.3,-0.41,0.05,0.04,0.05,-0.9,8.08,6.28,8.68,6.72,0.33,-0.89,0.41,-0.6,-0.49,-0.05,-0.03,-0.02,-1.02,7.27,-3.66,-2.4,-1.54,-0.56,0.11,-0.45,4.0,0.0,0.0,0.01,-0.97,7.58,157.591662,1,0.04,0.04,0.02,0.05,0.01,0.01,0.01,0.01,0.02,0.14,1.56,2.51,1.54,1.6,1.7,1.11,3.28,2.4,-0.18,1.54,4.07,D0011
2024-06-05 15:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.95,2.71,2.08,0.02,2024/06/05 15:21:58.534,6.12,0.64,-0.58,0.58,-0.05,-0.39,0.05,0.04,0.06,-0.91,7.87,7.13,7.29,7.03,0.3,-0.88,0.4,-0.32,-0.52,-0.04,-0.04,-0.03,-1.02,6.89,-4.13,-2.03,-2.36,-0.11,-0.01,-0.45,4.0,0.0,0.0,0.01,-0.97,7.28,157.633329,1,0.04,0.04,0.02,0.06,0.02,0.01,0.01,0.01,0.02,0.16,1.29,1.79,0.85,2.05,1.31,1.37,2.7,2.7,-0.03,1.68,3.82,D0011
2024-06-05 16:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.5,0.74,2.83,3.3,0.0,2024/06/05 16:21:58.029,0.11,0.64,-0.58,0.59,0.29,-0.38,0.05,0.05,0.06,-0.91,7.88,6.42,10.09,9.74,0.27,-0.88,0.4,-0.17,-0.5,-0.04,-0.05,-0.02,-1.02,6.97,-4.61,-3.14,-2.2,-0.33,0.28,-0.45,4.0,0.0,0.0,0.01,-0.97,7.36,157.674995,1,0.05,0.04,0.03,0.11,0.02,0.01,0.01,0.01,0.02,0.14,1.95,2.48,2.57,1.46,1.83,1.85,0.44,4.37,-0.12,1.67,4.39,D0011
2024-06-05 17:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.41,2.83,3.08,0.07,2024/06/05 17:21:57.919,6.17,0.64,-0.54,0.58,0.0,-0.39,0.06,0.06,0.06,-0.9,15.2,4.84,9.59,8.13,0.27,-0.89,0.39,-0.21,-0.51,-0.05,-0.04,-0.03,-1.03,-0.72,-3.88,-3.97,-2.88,-0.3,0.37,-0.45,4.0,0.0,0.0,0.01,-0.97,7.04,157.716662,1,0.05,0.05,0.03,0.03,0.02,0.01,0.01,0.01,0.02,2.84,1.75,1.53,2.26,1.13,1.73,1.65,1.15,4.03,-0.39,1.94,4.21,D0011
2024-06-05 18:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.32,2.34,2.52,0.16,2024/06/05 18:21:57.948,6.16,0.66,-0.54,0.59,-0.04,-0.38,0.06,0.06,0.06,-0.89,15.57,4.09,7.99,7.39,0.28,-0.91,0.4,-0.22,-0.52,-0.05,-0.05,-0.03,-1.03,-1.45,-3.15,-3.04,-3.21,-0.2,0.27,-0.45,4.0,0.0,0.0,0.01,-0.97,6.41,157.758329,1,0.05,0.05,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.76,1.45,1.14,1.42,0.98,1.46,1.44,0.96,3.29,-0.33,1.78,3.44,D0011
2024-06-05 19:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.06,2.0,2.85,0.04,2024/06/05 19:21:58.650,6.09,0.66,-0.52,0.58,-0.1,-0.4,0.07,0.06,0.05,-0.89,16.1,3.97,8.35,7.71,0.29,-0.93,0.39,-0.27,-0.51,-0.06,-0.05,-0.02,-1.04,-0.64,-4.05,-4.5,-2.43,-0.4,0.08,-0.45,4.0,0.0,0.0,0.02,-0.97,8.48,157.799995,1,0.05,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.02,3.21,1.76,0.96,1.34,1.01,1.64,1.35,0.64,3.4,-0.1,1.97,3.46,D0011
2024-06-05 20:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.29,1.46,2.25,0.15,2024/06/05 20:21:58.464,5.9,0.66,-0.52,0.59,-0.22,-0.4,0.06,0.06,0.06,-0.9,16.47,4.02,8.33,7.79,0.29,-0.91,0.4,-0.47,-0.52,-0.05,-0.04,-0.03,-1.04,0.31,-4.55,-4.26,-2.59,-0.38,0.18,-0.45,4.0,0.0,0.0,0.01,-0.97,8.27,157.841662,1,0.05,0.05,0.03,0.04,0.02,0.02,0.01,0.01,0.02,3.15,1.8,1.43,1.56,1.11,1.81,1.45,0.75,2.58,-0.11,1.97,2.69,D0011
2024-06-05 21:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.07,1.84,2.92,-0.04,2024/06/05 21:21:58.524,6.17,0.7,-0.51,0.61,-0.02,-0.38,0.07,0.06,0.06,-0.89,15.32,4.34,8.73,8.32,0.25,-0.93,0.38,-0.23,-0.52,-0.06,-0.06,-0.03,-1.04,4.36,-4.45,-3.37,-2.03,-0.48,0.1,-0.45,4.0,0.0,0.0,0.01,-0.97,10.16,157.883329,1,0.06,0.06,0.03,0.03,0.02,0.02,0.02,0.01,0.02,1.49,1.93,1.17,1.57,1.1,1.84,1.53,0.33,3.43,0.04,2.18,3.45,D0011
2024-06-05 22:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.23,1.44,2.61,0.1,2024/06/05 22:21:57.989,6.1,0.68,-0.51,0.6,-0.07,-0.37,0.07,0.06,0.07,-0.89,17.25,4.12,8.42,8.42,0.26,-0.93,0.39,-0.29,-0.54,-0.06,-0.05,-0.03,-1.03,-0.74,-4.64,-3.76,-2.98,-0.54,0.16,-0.46,4.0,0.0,0.0,0.01,-0.97,9.41,157.924995,1,0.06,0.05,0.03,0.03,0.02,0.02,0.02,0.01,0.02,4.32,1.97,1.4,1.43,1.12,1.82,1.51,0.24,2.98,0.11,2.11,2.99,D0011
2024-06-05 23:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.13,1.92,2.94,0.18,2024/06/05 23:21:57.690,6.05,0.66,-0.52,0.59,-0.16,-0.37,0.07,0.06,0.07,-0.86,18.79,4.03,9.67,8.05,0.25,-0.93,0.38,-0.33,-0.53,-0.06,-0.05,-0.04,-1.04,-1.12,-4.55,-4.7,-2.54,-0.62,0.31,-0.46,4.0,0.0,0.0,0.01,-0.97,6.76,157.966662,1,0.06,0.05,0.03,0.02,0.02,0.02,0.02,0.01,0.02,3.62,2.05,1.39,1.99,1.14,1.99,1.58,0.7,3.44,-0.04,2.13,3.51,D0011
2024-06-06 00:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.26,1.43,2.23,0.05,2024/06/06 00:21:58.066,6.07,0.68,-0.52,0.59,-0.12,-0.36,0.06,0.06,0.07,-0.9,18.08,4.0,9.15,7.28,0.28,-0.93,0.38,-0.32,-0.54,-0.05,-0.05,-0.04,-1.04,-2.42,-4.39,-6.59,-2.8,-0.58,0.6,-0.46,4.0,0.0,0.0,0.01,-0.97,6.43,158.008329,1,0.06,0.05,0.03,0.03,0.02,0.02,0.02,0.01,0.02,2.94,1.83,1.44,2.19,1.05,2.02,1.42,0.34,2.65,-0.07,2.19,2.67,D0011
2024-06-06 01:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,-0.04,1.99,2.61,-0.13,2024/06/06 01:21:58.682,0.19,0.65,-0.56,0.58,0.8,-0.36,0.06,0.06,0.07,-0.9,17.72,4.41,9.15,7.42,0.27,-0.89,0.39,-0.25,-0.54,-0.04,-0.05,-0.05,-1.04,-3.53,-4.52,-5.17,-2.88,-0.3,0.28,-0.46,4.0,0.0,0.0,0.02,-0.97,5.97,158.049995,1,0.05,0.04,0.03,0.43,0.03,0.01,0.01,0.02,0.02,3.45,1.66,2.19,1.84,1.13,1.86,1.53,-0.75,3.03,-0.2,1.92,3.13,D0011
2024-06-06 02:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,-0.22,1.66,2.3,0.07,2024/06/06 02:21:57.769,0.66,0.69,-0.59,0.58,0.8,-0.37,0.05,0.05,0.08,-0.91,15.78,4.0,7.62,7.24,0.29,-0.86,0.4,0.57,-0.53,-0.04,-0.05,-0.05,-1.03,-0.38,-4.38,-2.95,-2.5,-0.12,0.03,-0.46,4.0,0.0,0.0,0.01,-0.97,4.27,158.091662,1,0.05,0.04,0.02,0.03,0.03,0.01,0.01,0.02,0.02,3.16,1.67,1.07,1.14,1.07,1.55,1.38,-1.86,2.13,-0.18,2.07,2.83,D0011
2024-06-06 03:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,-0.5,0.89,1.38,-0.08,2024/06/06 03:21:57.867,0.68,0.65,-0.6,0.58,0.77,-0.37,0.05,0.05,0.07,-0.91,14.46,2.95,5.44,4.93,0.29,-0.84,0.41,0.55,-0.54,-0.04,-0.04,-0.04,-1.03,-1.29,-4.21,-2.85,-2.22,-0.16,0.06,-0.46,4.0,0.0,0.0,0.01,-0.97,3.39,158.133329,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.56,1.16,1.14,0.72,0.95,1.18,0.92,-1.39,0.98,-0.21,1.97,1.71,D0011
2024-06-06 04:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.14,2.22,2.85,0.0,2024/06/06 04:21:58.059,0.66,0.69,-0.58,0.58,0.73,-0.36,0.04,0.05,0.07,-0.92,17.47,4.08,9.01,7.39,0.28,-0.85,0.4,0.57,-0.53,-0.04,-0.04,-0.04,-1.02,-0.99,-3.76,-4.16,-2.87,-0.42,0.29,-0.46,4.0,0.0,0.0,0.01,-0.97,7.25,158.174995,1,0.05,0.04,0.02,0.03,0.02,0.01,0.01,0.02,0.02,3.68,1.79,1.06,1.87,1.0,1.77,1.44,-2.01,3.01,-0.15,1.96,3.62,D0011
2024-06-06 05:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.35,2.33,2.38,-0.04,2024/06/06 05:21:58.044,0.68,0.67,-0.61,0.58,0.76,-0.38,0.04,0.04,0.07,-0.92,16.74,4.26,7.79,6.53,0.31,-0.84,0.41,0.59,-0.53,-0.03,-0.04,-0.03,-1.03,0.28,-3.68,-3.53,-2.52,-0.33,0.27,-0.46,4.0,0.0,0.0,0.01,-0.97,7.07,158.216662,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.35,1.46,1.22,1.61,1.01,1.47,1.35,-1.58,2.94,-0.37,1.8,3.36,D0011
2024-06-06 06:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.57,2.33,2.0,-0.11,2024/06/06 06:21:57.993,0.68,0.64,-0.61,0.58,0.76,-0.37,0.04,0.05,0.07,-0.93,17.05,4.88,7.89,5.97,0.32,-0.83,0.41,0.61,-0.53,-0.03,-0.04,-0.03,-1.01,0.93,-3.11,-2.84,-2.28,-0.45,0.22,-0.46,4.0,0.0,0.0,0.01,-0.97,8.05,158.258329,1,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.51,1.3,1.47,1.26,1.11,1.45,1.15,-1.17,2.87,-0.45,1.78,3.14,D0011
2024-06-06 07:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.42,2.63,2.95,-0.01,2024/06/06 07:21:57.828,0.68,0.63,-0.61,0.58,0.75,-0.37,0.04,0.05,0.07,-0.92,17.37,4.86,8.7,8.35,0.3,-0.84,0.41,0.6,-0.52,-0.03,-0.04,-0.04,-1.01,-2.23,-4.14,-2.81,-2.58,-0.21,0.26,-0.45,4.0,0.0,0.0,0.01,-0.97,6.91,158.299995,1,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,4.01,1.8,1.59,2.12,1.17,1.67,1.68,-1.95,3.45,-0.28,1.82,3.98,D0011
2024-06-06 08:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.91,2.53,2.1,0.06,2024/06/06 08:21:58.667,0.86,0.63,-0.62,0.58,0.97,-0.38,0.04,0.04,0.07,-0.92,16.09,5.46,8.38,6.05,0.32,-0.83,0.41,0.74,-0.53,-0.03,-0.03,-0.03,-1.01,0.14,-3.55,-2.61,-1.5,-0.56,0.11,-0.46,4.0,0.0,0.0,0.01,-0.97,6.95,158.341662,1,0.04,0.03,0.02,0.05,0.02,0.01,0.01,0.01,0.01,3.87,1.34,1.81,1.33,1.28,1.55,1.05,-1.55,3.01,-0.38,1.72,3.41,D0011
2024-06-06 09:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.5,1.02,2.53,2.51,-0.21,2024/06/06 09:21:58.676,0.78,0.62,-0.61,0.58,0.87,-0.38,0.04,0.05,0.07,-0.93,15.48,6.96,9.4,8.04,0.32,-0.83,0.42,0.7,-0.52,-0.03,-0.03,-0.04,-1.02,-1.92,-4.77,-3.31,-2.36,-0.72,0.31,-0.45,4.0,0.0,0.0,0.01,-0.97,7.52,158.383329,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.81,1.64,2.86,2.32,1.54,1.83,1.49,-1.6,3.34,-0.14,1.6,3.71,D0011
2024-06-06 10:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.56,2.46,2.58,-0.15,2024/06/06 10:21:58.394,0.64,0.65,-0.6,0.59,0.72,-0.37,0.04,0.05,0.07,-0.92,15.6,5.42,9.17,8.19,0.3,-0.84,0.4,0.57,-0.53,-0.03,-0.04,-0.04,-1.02,-1.06,-4.39,-3.92,-2.71,-0.46,0.25,-0.45,4.0,0.0,0.0,0.01,-0.97,7.26,158.424995,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.02,0.02,3.72,1.75,1.92,2.09,1.28,1.71,1.6,-1.46,3.3,-0.26,1.9,3.61,D0011
2024-06-06 11:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.97,2.63,2.63,-0.28,2024/06/06 11:21:57.808,0.64,0.65,-0.61,0.58,0.8,-0.37,0.04,0.05,0.07,-0.92,17.66,6.82,9.29,8.53,0.3,-0.84,0.4,0.43,-0.52,-0.03,-0.05,-0.03,-1.02,-2.63,-4.56,-3.43,-2.54,-0.72,0.32,-0.45,4.0,0.0,0.0,0.01,-0.97,6.06,158.466662,1,0.05,0.03,0.02,0.08,0.02,0.01,0.01,0.01,0.01,3.58,1.75,2.74,2.61,1.53,1.9,1.59,-1.2,3.66,-0.17,1.83,3.85,D0011
2024-06-06 12:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.6,2.68,2.88,-0.34,2024/06/06 12:21:57.768,0.59,0.64,-0.6,0.58,0.67,-0.38,0.05,0.05,0.06,-0.92,15.3,5.89,9.72,8.36,0.29,-0.86,0.4,0.51,-0.51,-0.04,-0.04,-0.04,-1.02,-2.18,-3.98,-2.93,-2.45,-0.44,0.3,-0.45,4.0,0.0,0.0,0.01,-0.97,6.24,158.508329,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.28,1.88,2.14,2.56,1.35,1.83,1.76,-1.47,3.69,-0.27,1.78,3.98,D0011
2024-06-06 13:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.59,2.94,3.37,-0.21,2024/06/06 13:21:57.890,0.49,0.63,-0.61,0.57,0.56,-0.38,0.04,0.05,0.06,-0.93,14.49,5.84,9.85,8.94,0.29,-0.85,0.41,0.43,-0.51,-0.03,-0.04,-0.03,-1.01,-1.8,-4.94,-2.9,-3.22,-0.37,0.34,-0.45,4.0,0.0,0.0,0.01,-0.97,5.85,158.549995,1,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.15,2.13,2.26,2.71,1.37,1.9,1.97,-1.38,4.3,-0.24,1.69,4.52,D0011
2024-06-06 14:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.87,2.76,2.69,-0.13,2024/06/06 14:21:58.117,0.67,0.65,-0.59,0.58,0.77,-0.36,0.04,0.05,0.07,-0.92,15.03,6.67,9.87,8.39,0.26,-0.85,0.4,0.57,-0.53,-0.03,-0.05,-0.04,-1.02,-1.39,-4.61,-3.58,-2.87,-0.64,0.33,-0.45,4.0,0.0,0.0,0.01,-0.97,6.31,158.591662,1,0.05,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.58,1.82,2.87,2.54,1.54,1.9,1.66,-1.45,3.66,-0.31,1.8,3.95,D0011
2024-06-06 15:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,1.41,3.15,2.49,-0.21,2024/06/06 15:21:57.815,0.69,0.62,-0.61,0.59,0.78,-0.37,0.04,0.05,0.08,-0.92,14.87,6.84,10.98,7.21,0.28,-0.86,0.41,0.59,-0.52,-0.03,-0.04,-0.04,-1.02,-0.6,-5.15,-2.54,-2.26,-0.95,0.2,-0.45,4.0,0.0,0.0,0.02,-0.97,7.32,158.633329,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.02,0.01,2.81,1.72,3.01,2.22,1.72,1.99,1.21,-1.03,4.11,-0.43,1.8,4.26,D0011
2024-06-06 16:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,1.15,2.84,2.45,-0.1,2024/06/06 16:21:57.935,0.69,0.63,-0.6,0.58,0.79,-0.37,0.04,0.05,0.07,-0.93,15.32,6.45,9.85,7.28,0.29,-0.85,0.4,0.6,-0.52,-0.04,-0.04,-0.04,-1.03,-2.26,-4.08,-2.56,-1.81,-0.78,0.22,-0.45,4.0,0.0,0.0,0.02,-0.97,6.98,158.674995,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.06,1.6,2.73,2.02,1.57,1.84,1.27,-1.13,3.75,-0.34,1.68,3.93,D0011
2024-06-06 17:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.9,2.9,2.15,-0.48,2024/06/06 17:21:58.176,0.65,0.66,-0.61,0.59,0.73,-0.37,0.04,0.04,0.07,-0.92,13.94,6.14,10.1,7.05,0.28,-0.86,0.4,0.56,-0.53,-0.03,-0.04,-0.04,-1.02,-0.78,-3.83,-2.99,-2.56,-0.96,0.4,-0.45,4.0,0.0,0.0,0.01,-0.97,6.15,158.716662,1,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,2.23,1.55,2.24,2.28,1.37,1.9,1.29,-0.95,3.55,-0.66,1.87,3.73,D0011
